subject,relabeled,re_repetition,Channel 1_IAV,Channel 10_IAV,Channel 11_IAV,Channel 12_IAV,Channel 2_IAV,Channel 3_IAV,Channel 4_IAV,Channel 5_IAV,Channel 6_IAV,Channel 7_IAV,Channel 8_IAV,Channel 9_IAV,Channel 1_MAV,Channel 10_MAV,Channel 11_MAV,Channel 12_MAV,Channel 2_MAV,Channel 3_MAV,Channel 4_MAV,Channel 5_MAV,Channel 6_MAV,Channel 7_MAV,Channel 8_MAV,Channel 9_MAV,Channel 1_MAVS,Channel 10_MAVS,Channel 11_MAVS,Channel 12_MAVS,Channel 2_MAVS,Channel 3_MAVS,Channel 4_MAVS,Channel 5_MAVS,Channel 6_MAVS,Channel 7_MAVS,Channel 8_MAVS,Channel 9_MAVS,Channel 1_RMS,Channel 10_RMS,Channel 11_RMS,Channel 12_RMS,Channel 2_RMS,Channel 3_RMS,Channel 4_RMS,Channel 5_RMS,Channel 6_RMS,Channel 7_RMS,Channel 8_RMS,Channel 9_RMS,Channel 1_mDWT,Channel 10_mDWT,Channel 11_mDWT,Channel 12_mDWT,Channel 2_mDWT,Channel 3_mDWT,Channel 4_mDWT,Channel 5_mDWT,Channel 6_mDWT,Channel 7_mDWT,Channel 8_mDWT,Channel 9_mDWT,Channel 1_window_number,Channel 10_window_number,Channel 11_window_number,Channel 12_window_number,Channel 2_window_number,Channel 3_window_number,Channel 4_window_number,Channel 5_window_number,Channel 6_window_number,Channel 7_window_number,Channel 8_window_number,Channel 9_window_number
s1,22,5,419.6600354362986,390.0673057200794,661.1579872104277,258.54274934165545,398.4452796912209,426.3156407599652,453.7964822584173,442.9828347235447,383.6168925767598,381.97572866741547,352.2891677670443,234.36854729804932,1.0491500885907463,0.9751682643001984,1.6528949680260692,0.6463568733541386,0.9961131992280523,1.065789101899913,1.1344912056460434,1.1074570868088618,0.9590422314418996,0.9549393216685386,0.8807229194176107,0.5859213682451233,0.00042171989850401916,0.00040616813702769886,0.0006486943834675537,8.508926218065498e-05,0.00033277368377140096,0.0003361427912818825,0.0003499665170697879,0.0006934599784772861,0.00041666947990756745,0.00028531050466024295,0.00028800843526427343,0.00018020443993757638,1.0508205220729525,0.976726690012593,1.6551716891817692,0.6464672828611254,0.9971831556103206,1.0667945606287237,1.1355124464496464,1.1117413430921061,0.9606033986142438,0.9556623625439126,0.8817747681239985,0.5864329657602108,129.86394188710068,120.87077124892498,205.15828017821363,80.10471910357111,123.494809922394,132.10236753974047,140.56784800851233,137.3088764664961,119.04727346117309,118.1743110771906,108.95103708015304,72.56977451124907,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
s1,22,6,394.7290505778735,382.35659690212,474.52603537643733,284.655378515134,375.5960346562693,408.22321429222416,431.5510764035289,379.26377536393284,334.7814825248289,407.63029985765405,346.37544297488074,220.09624927203024,0.9868226264446837,0.9558914922552998,1.1863150884410933,0.7116384462878349,0.9389900866406733,1.0205580357305606,1.0788776910088222,0.9481594384098322,0.8369537063120723,1.0190757496441352,0.8659386074372019,0.5502406231800756,0.0003268030049772534,0.00041830511065995006,0.0006156142429854439,0.00015272172088248972,0.00033985860495486703,0.00028542071383387595,0.00030621584315512133,0.0005427911565163915,0.0003270852840809857,0.000257700295828688,0.0002234362474028727,0.00016243156910328974,0.9879876579533072,0.9576023479039666,1.189267349708053,0.7119134568442418,0.9401992107720514,1.0213533110740214,1.0796737406590051,0.9510850262381468,0.8381273096691874,1.0196749090710417,0.8665984992372144,0.5506920812307903,122.28857872768316,118.60320261417631,147.3541683839658,88.1848641039655,116.45894846146085,126.55240448822207,133.83524586468093,117.7003225247303,103.97573741427972,126.1607048247351,107.23955222211293,68.22908968823393,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5
s1,23,1,818.9988424148388,818.1097087577731,388.95159499112384,263.7947763505268,772.1861738439252,751.5608557764884,534.2795398934818,587.4490646974252,547.3215629792196,498.63470970245254,634.6360616839069,342.43135617062643,2.0474971060370972,2.045274271894433,0.9723789874778097,0.659486940876317,1.930465434609813,1.8789021394412213,1.3356988497337046,1.4686226617435632,1.368303907448049,1.2465867742561312,1.5865901542097673,0.8560783904265661,0.0005899663227609253,0.0006668090248551931,0.0003320006239166794,8.630951124366519e-05,0.0006615263941203219,0.0006251891531216622,0.00022839777750886708,0.0004819218788100113,0.0004362641007642044,0.00027511720186217234,0.00045493012018168756,0.0002267616924026195,2.049556450011934,2.047565142987479,0.9734844788464375,0.6595981070217718,1.932914385061431,1.8809972248555822,1.3361059828855353,1.4705007515653652,1.369997300114407,1.2471640882463944,1.588038147973913,0.8566820268737151,253.7758696570027,253.49427792543912,120.72345952824348,81.73468605051106,239.2351703954396,232.77515115121383,165.7204828848304,182.27358480897337,169.9193098057012,154.56916755931178,196.63915136979134,106.23479868211658,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
s1,23,2,714.1786392754742,707.2526952665139,362.5343497650444,300.8984558313837,761.9387303332835,856.5761405397478,600.1534085692346,664.0224869654103,537.3041436381725,473.9725143760054,621.4105796608789,385.15885199744486,1.7854465981886856,1.7681317381662847,0.906335874412611,0.7522461395784592,1.9048468258332087,2.1414403513493694,1.5003835214230865,1.6600562174135258,1.3432603590954313,1.1849312859400134,1.553526449152197,0.9628971299936122,0.0004954995714488117,0.000546310557076288,0.00047697901537303297,0.0001501103811630625,0.0006558820011214662,0.0007324528473244056,0.0003077899864056858,0.0005308752885318174,0.00042460698445102223,0.00025518240342124184,0.0005069631142043836,0.0002982607991346577,1.7873450649890734,1.769772196358724,0.909327755334859,0.7524966349933488,1.9071996277476049,2.143938869456112,1.5012895243850062,1.6626566304175217,1.3451633887722971,1.185417195644903,1.5552294740989383,0.9637679832208105,221.42098991661013,219.18631498084213,112.20053890022193,93.31817686224814,236.078118579152,265.335729703611,185.94702085551418,205.85964689334753,166.59718398004972,146.9412916332051,192.69393606607474,119.37195206135742,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
s1,23,3,742.3070122022227,812.7736246433162,312.7233606559078,341.0253207513829,840.2431184987274,991.9749825808256,720.6224966089324,758.5734694173652,602.7695007078873,527.7080690933734,725.8845934973477,510.54022958058476,1.855767530505557,2.03193406160829,0.7818084016397694,0.8525633018784572,2.100607796246819,2.479937456452064,1.8015562415223305,1.896433673543413,1.5069237517697185,1.3192701727334335,1.8147114837433693,1.2763505739514618,0.0005217454195336466,0.0006426220240602792,0.00033792099263755794,0.00031518624916680623,0.0007690216527305304,0.0009078776950112533,0.000379829112056398,0.00041422436013098556,0.00033313094892922996,0.0002993871417368811,0.0006164931018007043,0.0003892624917281568,1.8575077964458917,2.0339168962953957,0.7831879526136133,0.8535740728765562,2.1032388357915672,2.482948685498537,1.8025876546083506,1.89758082873383,1.5076955941126446,1.3198564198550435,1.8167815100758251,1.277359634694413,230.21347799615575,251.98925883723982,97.20583406631187,105.75453518150815,260.38090494589477,307.35146129399135,223.56559876599584,235.3219378021356,187.13148790421056,163.71107375363667,225.10856654672602,158.3918177993229,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
s1,23,4,867.7996882856843,1009.4844983500617,348.2205680807463,385.34729392639497,905.1061134798236,835.4363180857281,606.2481712810544,616.6919761912816,548.2178506617638,552.0762510519882,633.0888231617679,423.18713156277266,2.169499220714211,2.523711245875154,0.8705514202018657,0.9633682348159874,2.2627652836995593,2.08859079521432,1.5156204282026362,1.5417299404782039,1.3705446266544092,1.3801906276299707,1.5827220579044197,1.0579678289069316,0.0007304857862039665,0.0007781990107194733,0.0004248844198498802,0.0002265434165362189,0.0007140874826246816,0.0007260320917818426,0.00025275023182290245,0.0004307992498436865,0.00034169522367925013,0.0003005526985363802,0.0004898556489620986,0.0002704950710599014,2.172987555318942,2.5273514642942305,0.8723755457306597,0.963868377703028,2.2656617114132227,2.0910263120794164,1.5161865073215202,1.5434878036371302,1.3717139054579632,1.3809145307585144,1.5844778487293902,1.0587339091679768,269.11353048113574,313.0979704233021,108.4381670445714,119.43500364967913,280.67298264048515,259.0153394285959,188.09485304781845,191.42367509447354,170.22089459482746,171.100822674449,196.2224332229888,131.32066989686024,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5
s1,23,5,932.2575494038175,1123.2443344522646,297.61775274727233,393.70636555812035,1084.002789465784,1006.4615973429003,604.4245968522808,679.0744673693922,567.8364687322171,521.9085137700782,622.9783635567227,470.19359862463426,2.3306438735095436,2.8081108361306613,0.7440443818681809,0.984265913895301,2.71000697366446,2.5161539933572508,1.5110614921307022,1.6976861684234805,1.4195911718305427,1.3047712844251955,1.5574459088918067,1.1754839965615858,0.0006775945929570163,0.0008986945616399776,0.00035032886314628064,0.00033873048831229596,0.0008507482682778644,0.0007552554406670911,0.00026459347631184693,0.0003767775454486866,0.0002743730372237289,0.00028649851146695846,0.00046270789384944403,0.0003513316248114829,2.3329406022300256,2.8108273364725314,0.745844678903899,0.9853037358713981,2.712497047512297,2.5184144321236186,1.5114764142810588,1.698799523585342,1.4202897611930057,1.3053305882167383,1.558930888364246,1.1763933123904342,288.82616845835025,348.0362234271073,92.66002157262392,122.0929818456045,335.7451845315035,311.5527459031205,187.39537338424424,210.56181766844554,176.1493966082082,161.70798897442816,193.0298520162553,145.7309020494682,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
s1,23,6,959.0117831982061,1178.4072742034054,289.6911343179954,386.7208370809491,1134.896207150619,969.7707489268251,581.3507055234903,635.0267144513274,550.2536050327543,550.647266068962,614.9175219142993,466.14284833018024,2.3975294579955153,2.9460181855085135,0.7242278357949885,0.9668020927023728,2.8372405178765474,2.424426872317063,1.4533767638087256,1.5875667861283183,1.3756340125818858,1.376618165172405,1.5372938047857483,1.1653571208254507,0.0006467701482407401,0.0008205817549148832,0.0003680850088406445,0.0002441747406748494,0.0008132974928657331,0.0006602534874936448,0.00020020839850675462,0.000377280295289707,0.00027633570953764034,0.0002616835674616493,0.0004069311447668681,0.0002533437369620174,2.4001124456784084,2.9489462955499435,0.7261701339413181,0.9673641565916903,2.840158196730917,2.426969889537587,1.4536647895435388,1.5890662172251226,1.3765954562085008,1.3772145103707714,1.5386957010147753,1.165926206700056,297.318220064904,365.22851144619017,90.1061402992342,119.93186575730282,351.6627058739295,300.24064571369195,180.29501741003756,197.10650060865942,170.86248200370215,170.66192937079296,190.55619910505314,144.597748770097,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
s1,26,1,295.84871680480313,237.14963655402016,520.5121092167531,253.02758699985407,377.9593767250186,449.19944842816335,497.95799153989236,266.579484782505,212.77547100157543,335.0018174134485,250.98758058153618,184.5801990724648,0.7396217920120078,0.5928740913850504,1.3012802730418829,0.6325689674996351,0.9448984418125467,1.1229986210704084,1.244894978849731,0.6664487119562625,0.5319386775039385,0.8375045435336212,0.6274689514538404,0.46145049768116203,0.00018836893802429982,0.00011452289282192304,0.00032976261277852475,0.0001667968740355987,0.00026085371420739306,0.00036878462956235335,0.00033533775036410896,0.00013664439156961072,0.00012083620121128569,0.00014358852713602523,0.00020063744895459313,0.000126116357997694,0.7402280981706031,0.5931284501772915,1.3021932745040337,0.6329881354353115,0.9458763114850034,1.1242833801404795,1.245796273237437,0.666792187106247,0.5322072236637332,0.8378160532653021,0.6280185471510142,0.46176484668873197,91.76634753926248,73.55188761735482,161.63118450456034,78.35310116197718,117.3537641861075,139.27868232494424,154.48323137030297,82.78728387605341,66.12326466192057,103.88009943202982,77.76356011848254,57.33077873083729,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
s1,26,2,163.82880717188579,128.39773784324436,387.7589327020441,215.9449111513495,320.6304327177409,285.65470705302903,384.4134590620714,374.46404213896756,225.7664868283718,198.61933686848187,168.69881731946936,156.15374706818676,0.4095720179297144,0.3209943446081109,0.9693973317551101,0.5398622778783737,0.8015760817943522,0.7141367676325725,0.9610336476551785,0.9361601053474189,0.5644162170709295,0.49654834217120464,0.42174704329867335,0.3903843676704669,8.481050226589975e-05,5.119261098749517e-05,0.00031758741943939937,0.00010019646204992947,0.0002714110265511004,0.00017173341993672906,0.00014777538730351768,0.0003409087098638548,0.00016864383054754435,6.0162437251736315e-05,9.181514963028219e-05,7.721787056867822e-05,0.40977485200287406,0.32106416537726057,0.9702848008538513,0.5400716085939067,0.8024913233732118,0.7145366412897632,0.9612817940568252,0.937447211364723,0.5648658100751872,0.49662972248724424,0.4219567049806047,0.39052022633593825,50.67793530995505,39.7866166166952,120.36489879175751,66.99514848942049,99.27960804943444,88.43049452722455,119.23198314725516,116.18486253433272,70.01425403200702,61.50134482398855,52.23658502976421,48.40774455241349,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
s1,26,3,176.5486462112755,148.16133349170738,393.96165177887957,196.165937173107,382.6108301777019,214.84842686030476,423.8823454636961,393.439056165538,284.36074296920356,224.88909758892174,160.56882655285017,165.9962241328303,0.44137161552818877,0.3704033337292684,0.984904129447199,0.4904148429327675,0.9565270754442547,0.5371210671507619,1.0597058636592402,0.9835976404138449,0.7109018574230089,0.5622227439723044,0.4014220663821254,0.41499056033207576,0.0001302397581017819,7.177299350660049e-05,0.0003983135186415828,0.00010482812366902456,0.0003792667303740585,0.0001998478413664044,0.00015767793224474172,0.00044383966246570183,0.00023577799350099548,8.895670573017603e-05,0.00010680721150613046,0.00010644197528026809,0.4417498027176265,0.370526538305571,0.9863507548361299,0.49063514625295956,0.957799907892307,0.5377745018903625,1.060029701078366,0.9855135131806299,0.7116745297242306,0.5623445897386727,0.40166195856686004,0.41522802600379444,54.63570479198301,45.896969412701296,122.14121176098456,60.88062673047675,118.49642906390571,66.40282417997614,131.39354483637413,122.0598276572652,88.2650069115747,69.63820650206162,49.699512305822275,51.492308667599374,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
